id	nome	data	estado	cidade	conteudo	resposta	status
297	Tim	 10/05/2021	MG	Juiz de Fora	"
				Tenho o plano Tim Controle há alguns anos e, sempre que acaba o contrato de 12 meses, entro em contato com a operadora para renovação._x005F_x000D_
Entendo que todo contrato é um acordo entre as partes de manter o que está estabelecido em linhas descritas do mesmo. No entanto, pela primeira vez, a operadora TIM aumentou o valor da mensalidade, sendo que o contrato ainda está vigente, ou seja, estamos no quarto mês._x005F_x000D_
Isto para mim caracteriza quebra de acordo contratual._x005F_x000D_
Fiz contato por telefone (moroso demais) e sem sucesso. Quando pedi para falar com o supervisor, a ligação foi transferida, porém, não atendida (devia estar tomando ""cafezinho"". Né!?)._x005F_x000D_
Pois bem. A justificativa foi que eu fui informado e isto não aconteceu. Ainda, se tenho um contrato que estabelece o valor, este deverá ser mantido conforme o período contratual._x005F_x000D_
Outra justificativa da operadora TIM, é que eu ganharia 1 GB de internet a mais. No entanto, não estou de acordo com nenhuma justificativa. O contrato precisa ser mantido de forma genuína. Não solicitei aumento e isto não justifica o valor."	"
				_x005F_x000D_
Prezado Rafael, boa noite!_x005F_x000D_
_x005F_x000D_
Em atenção à sua demanda pedimos que verifique a carta em anexo, para mais informações._x005F_x000D_
_x005F_x000D_
Antes de avaliar, caso tenha dúvidas sobre o tratamento de sua demanda ou não consiga baixar a carta em anexo, pedimos que faça uma interação disponível neste site, através do botão ""Interagir com o Fornecedor"", que faremos um novo contato. Aproveitamos também para informar que a carta pode ser baixada em seu Smartphone através do App do Consumidor.gov.br._x005F_x000D_
Agradecemos pela oportunidade de esclarecer os fatos relatados e nos colocamos à disposição._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
Luciana_x005F_x000D_
Relacionamento com Cliente TIM_x005F_x000D_
_x005F_x000D_
"	"
				Resolvido"
298	Dafiti	 06/05/2021	MG	Governador Valadares	"
				Efetuei a compra a mais de um mes (pedido 39153608) , nao foi entregue , nao tem rastreio, nao consigo contato por telefone, nem email, nem chat nem nada. Decepcionada demais com a empresa. Comprei tanto e agora isso !"	"
				Olá Camila,_x005F_x000D_
Informamos que o fornecedor nos informou que ocorreu um problema com a primeira entrega e o pedido retornou ao seu estoque, como informou que deseja receber o pedido solicitamos o reenvio do produto que já foi realizado encaminhamos o rastreio de forma privada._x005F_x000D_
Pedimos desculpas pelo ocorrido e transtorno causados._x005F_x000D_
_x005F_x000D_
Atenciosamente_x005F_x000D_
Sara_x005F_x000D_
Equipe Dafiti"	"
				Resolvido"
299	Banco Daycoval	 12/04/2021	MG	Belo Horizonte	"
				Recebi uma mensagem no meu celular hoje dia 12/04/2020, ás 20:56h, do Banco Daycoval, dizendo que o valor do CET da proposta de crédito solicitada a este banco está disponível, dizendo para eu acessar o link: http://daycoval.com.br/Institucional/cet+cod MKHP0PWO._x005F_x000D_
Não entrei em contato com o Daycoval, pois além de não ter o telefone do mesmo, não tive nenhum contato ou tipo de negócio com este banco."	"
				Prezado(a)_x005F_x000D_
Diante de sua reclamação registrada por meio da plataforma “consumidor. gov” investimos todos os nossos esforços para solução do tema abordado, sendo realizada análise pormenorizada, cuja conclusão foi disponibilizada ao senhor (a) por meio do campo “Anexo”, em obediência ao artigo 5º, XII, da Constituição Federal de 1988 e a Lei Complementar nº 105, de 10/01/2001, que disciplinam o sigilo das operações de instituições financeiras, bem como aos Termos de Uso._x005F_x000D_
Solicitamos por gentileza que avalie o atendimento prestado nesta plataforma._x005F_x000D_
Aproveitamos a oportunidade para divulgar o atendimento Daycoval na internet em https://www.daycoval.com.br/institucional/central-atendimento. Nesta página poderá registrar solicitações, esclarecer dúvidas ou se preferir, também poderá nos contatar através de nossos telefones 0300 111 0500 Central de Serviços; 0800 775 0500 SAC – para reclamações, sugestão ou elogios; 0800 775 2005 para deficientes auditivos e ainda, caso não tenha sua manifestação atendida satisfatoriamente acione nossa Ouvidoria em http://www.daycoval.com.br/default.asp?area=ouvidoria ou pelo telefone 0800 777 0900._x005F_x000D_
"	"
				Não Resolvido"
300	Caixa Econômica Federal	 29/04/2021	MG	Uberlândia	"
				Eu entrei em contato via whats como foi solicitado pelo telefone, eles me informaram que tinha uma divida do cheque especial da conta que tinha no banco e teria que ser pago a vista no banco. Falei que poderia gerar o boleto e a mesma falou que iria agendar no banco e lá eles gerariam o boleto._x005F_x000D_
Assim eu fiz  peguei o boleto no banco e paguei, já tem quase 2 meses e não tiraram o meu nome do spc. Liguei lá e eles  alegam que tem outro valor de cheque especial em aberto, pois o mesmo já tinha sido negociado e pago."	"
				Prezado Douglas,_x005F_x000D_
_x005F_x000D_
Sua solicitação foi analisada. Acesse a resposta na interação anterior._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
CAIXA"	"
				Resolvido"
301	Serasa Experian 	 19/04/2021	MG	Abaeté	"
				Tentei fazer um financiamento junto ao Banco Sicoob Credioeste de Abaeté e fui surpreendido com a negativação do Banco Bradesco. Entrei com um processo e foi deferido a liminar para exclusão do meu nome do cadastro do Serasa"	"
				Oi, FLAVIO. Tudo bem?

 Acabamos de responder a sua solicitação. Por favor, acesse o campo ""Interagir com o fornecedor"" e confira a resposta.


Conte com o nosso apoio,
Equipe Serasa Experian."	"
				Resolvido"
302	Claro Celular	 29/04/2021	MG	Contagem	"
				A claro colocou meu nome no Serasa com uma com valor indevido. Fiz a migração para uma outra operadora, após isso a claro veio cobrar um valor absurdo. A negativação da claro está prejudicando minha negociação"	"
				""Prezado(a) Sr(a). EWERTON, em atenção à sua reclamação verifique o """"ANEXO"""" ao lado da opção """"DETALHES"""" a carta resposta contendo todas as informações de tratamento. Observação: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma, caso não consiga visualizar o anexo através do seu aparelho celular, orientamos acessar a resposta através do computador/Tablet. Qualquer dificuldade em visualizar o anexo ou dúvida na solução apresentada, você pode nos contatar utilizando a opção “Interagir com Fornecedor”, essa opção fica disponível no site até que você avalie a nossa resposta, ou ainda, através dos canais exclusivos informados na carta em anexo. Lembre-se, sua avaliação, nos ajuda na construção de um atendimento mais eficiente e desta forma, caso o meu atendimento tenha sido satisfatório, gostaria de contar com sua avaliação positiva como """"SIM"""", atribuindo uma boa nota ao meu atendimento, sendo 5 a nota máxima, a sua opinião é muito importante para nós e imprescindível para um feedback ao meu trabalho. Atenciosamente, DANIELLY"""	"
				Resolvido"
303	Pontofrio.com	 16/04/2021	MG	Governador Valadares	"
				No site a compra consta que foi entregue, mas não recebemos nada."	"
				Prezado senhor Gabriel, boa tarde._x005F_x000D_
_x005F_x000D_
Informamos que a sua reclamação já foi respondida pela empresa via carta anexa._x005F_x000D_
_x005F_x000D_
Pedimos sinceras desculpas pelo ocorrido e gentilmente solicitamos que avalie o atendimento realizado pelo colaborador responsável pelas tratativas através do canal Consumidor.gov.br._x005F_x000D_
_x005F_x000D_
Agradecemos sua total compreensão e nos colocamos à disposição, esperando estar sempre à altura de suas exigências._x005F_x000D_
_x005F_x000D_
Central de Relacionamento Pontofrio.com _x005F_x000D_
Danielle da Silva_x005F_x000D_
"	"
				Resolvido"
304	NET	 28/04/2021	MG	Belo Horizonte	"
				Prezados,_x005F_x000D_
_x005F_x000D_
Estou tentado realizar o pagamento da fatura ajustada de 02/2021  há pelo menos 2 meses, e não consigo sequer receber a fatura ajustada para pagamento.  A fatura de vencimento 03/2021 ocorreu o mesmo, e só consegui recebe-la domingo último para pagamento. Solicitei, pela milionesima vez, a benção das duas faturas para pagar e ter paz, e tiveram a capacidade de encaminhar 2X a fatura de março ao inves de encaminhar a de abril. meu telefone fixo está cortado há mais de 2 semanas, mesmo as faturas tendo sido contestadas e terem recebido novo vencimento para o mês 04/2021. Hoje cortaram meu sinal de internet e TV, e NÃO CONSEGUEM ME ENCAMINHAR A FATURA PARA PAGAMENTO! E não conseguem reestabelecer o Sinal. Me mandaram codigo de barras pra pagamento com valor desmembrado, E NÃO CONSEGUEM ME INFORMAR OU ENCAMINHAR O CÓDIGO DE BARRAS DA FATURA DE TELEFONE DESMEBRADA PARA PAGAMENTO. o valor continua errado, está a menor.  Segundo a última atendente, mesmo eu pagando o código de barras que ela informou a fatura permanecerá pendente por causa dos valores desmembrados e os serviços não serão normalizados."	"
				""Prezado(a) Sr(a). Camila, Em atenção à sua reclamação verifique o """"ANEXO"""" ao lado da opção """"DETALHES"""" a carta resposta contendo todas as informações de tratamento. Observação: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma, caso não consiga visualizar o anexo através do seu aparelho celular, orientamos acessar a resposta através do computador/Tablet. Qualquer dificuldade em visualizar o anexo ou dúvida na solução apresentada, você poderá nos contatar utilizando a opção “Interagir com Fornecedor”, ou ainda, através dos canais exclusivos informados na carta em anexo. Atenciosamente, RAFAEL"""	"
				Não Resolvido"
305	TAP Air Portugal	 20/04/2021	MG	Belo Horizonte	"
				Eu comprei uma passagem na TAP para viajar no dia 22/05/2020 e a mesma foi cancelada por conta da pandemia. No dia 18/05/2020 eu recebi um e-mail da TAP falando que o meu voo fora cancelado:_x005F_x000D_
_x005F_x000D_
""Lamentamos informar que, devido ao recente surto de Coronavírus, o seu voo TP0403 MRS-LIS foi cancelado. Dadas as restrições de acesso aos aeroportos, pedimos que não se desloque para o aeroporto.""_x005F_x000D_
_x005F_x000D_
Diante disso a companhia disse que a data prevista para o seu reembolso seria no dia  31/12/2021."	"
				Prezado Sr. Raphael, bom dia._x005F_x000D_
_x005F_x000D_
Verificamos que V.S.ª solicitou o cancelamento e pedido de reembolso da reserva J4IMJ4 em 23 de novembro de 2020._x005F_x000D_
_x005F_x000D_
No dia 05 de janeiro de 2021, foi emitido e enviado o voucher VCHBR2053XXXXXXXX176._x005F_x000D_
_x005F_x000D_
De acordo com a Lei em vigor, o reembolso na forma original de pagamento será processado em até 12 meses, a contar a data do voo cancelado. Ou seja, até 22 de maio de 2021._x005F_x000D_
_x005F_x000D_
Esclarecemos ainda que, dependendo do ciclo do fechamento da fatura, o prazo para que o valor fique disponível pode ser de até 30 dias._x005F_x000D_
_x005F_x000D_
Esperamos contar com sua compreensão, aproveitamos a ocasião para apresentar os nossos melhores cumprimentos._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
Atendimento ao Cliente_x005F_x000D_
TAP Air Portugal_x005F_x000D_
N_x005F_x000D_
_x005F_x000D_
###S;N;G;I;P;5300/5410###"	"
				Não Resolvido"
306	Banco Itaú Unibanco	 13/04/2021	MG	Matozinhos	"
				quero que retire meu nome do cadastro bcb ,esta atrapalhando"	"
				Olá Claudemir, _x005F_x000D_
_x005F_x000D_
Em relação à sua manifestação, aberta por meio deste canal, com o protocolo de n.° 2021.04/XXX.XXX.XXX-XX,  analisamos o assunto e providenciamos os devidos esclarecimentos. _x005F_x000D_
_x005F_x000D_
Para mais informações, acesse a resposta em “Detalhes”.  _x005F_x000D_
_x005F_x000D_
Cordialmente,_x005F_x000D_
Itaú Unibanco S/A_x005F_x000D_
"	"
				Resolvido"
307	Tim	 29/04/2021	MG	Conselheiro Lafaiete	"
				Tinha um plano Tim e me ofertaram outro plano , aí me informaram que iriam me isentar da fatura de junho , que era pra mim ligar pra cancelar meu plano e informar do desconto que me dariam na fatura de ejunho, quando liguei pra cancelar ,me informaram que não seria feito essa solicitação porque"	"
				Prezado Juarez, boa noite!  _x005F_x000D_
_x005F_x000D_
Em atenção à sua demanda pedimos que verifique a carta em anexo, para mais informações._x005F_x000D_
Antes de avaliar, caso tenha dúvidas sobre o tratamento de sua demanda ou não consiga baixar a carta em anexo, pedimos que faça uma interação disponível neste site, através do botão ""Interagir com o Fornecedor"", que faremos um novo contato. _x005F_x000D_
_x005F_x000D_
Aproveitamos também para informar que a carta pode ser baixada em seu Smartphone através do App do Consumidor.gov.br._x005F_x000D_
_x005F_x000D_
Agradecemos pela oportunidade de esclarecer os fatos relatados e nos colocamos à disposição. _x005F_x000D_
_x005F_x000D_
Atenciosamente,    _x005F_x000D_
Relacionamento com Cliente TIM_x005F_x000D_
"	"
				Resolvido"
308	Oi Celular	 02/05/2021	MG	Betim	"
				Protocolo mudança de plano _x005F_x000D_
12/01 - XXXXX-XXXXXX-XXXXXX-X957_x005F_x000D_
_x005F_x000D_
em 12/01 foi ofertado para mim, apos tentativa de cancelamento do serviço oi conta total, um plano de R$ 168 reais sendo oi tv com menos um ponto, oi fixo sem internet e com ligacoes locais ilimitado e telefonia celular com 8GB de internet mais ligacoes ilimitadas._x005F_x000D_
_x005F_x000D_
_x005F_x000D_
mas desde que realizei a troca do plano a operadora tem enviado faturas em descardo com o contratado, liguei para *144 1057 e ouvidoria da oi e abri 3 reclamoes na anatel. em nenhuma delas consegui ter meus serviços ativos, estou a mais de 20 dias sem internet e ligacoes no celular, fiquei 13 dias sem acesso a Tv por assinatura. _x005F_x000D_
_x005F_x000D_
na resposta da OI, meus valores estao certos,_x005F_x000D_
mesmo pegando a gravacao da ligacao do dia 12/01 onde me informam que meu plano de 234 passaria para 168 reais, a operado aceita que ela esta errada._x005F_x000D_
_x005F_x000D_
Estou sem acesso ao meu oi movel a mais de 20 dias. até para ligar para ooperadora para tentar resolver tenho que pegar emprestado um celuluar pois nem para ela meu celular faz ligação_x005F_x000D_
solicitei a operadora a gravacao do dia da troca de plano, apos receber e escultar na gravacao confirma que estou certo valor do plano 168 reais_x005F_x000D_
_x005F_x000D_
PROTOCOLOS OPERADORA OI_x005F_x000D_
_x005F_x000D_
protocolo da troca de plano XXX.XXX.XXX-XX9957_x005F_x000D_
Protocolo registrado na ouvidoriaXXX.XXX.XXX-XX2443_x005F_x000D_
Protocolo registrado na operadoraXXX.XXX.XXX-XX3_x005F_x000D_
Protocolo da prestadora reclamada:XXX.XXX.XXX-XX15_x005F_x000D_
_x005F_x000D_
***** _x005F_x000D_
_x005F_x000D_
protocolo na ANATEL_x005F_x000D_
_x005F_x000D_
Protocolo nº XXX.XXX.XXX-XX2443_x005F_x000D_
Protocolo nº XXX.XXX.XXX-XX8985_x005F_x000D_
Protocolo nº XXX.XXX.XXX-XX9235_x005F_x000D_
_x005F_x000D_
_x005F_x000D_
PROTOCOLO NA OI SOLICITANDO A GRAVACAO DO DIA DA TROCA DE PLANO_x005F_x000D_
XXXXX-XXXXXX-XXXXXX-X246"	"
				Conforme contato realizado, sua solicitação foi atendida e devidamente esclarecida. Em anexo segue carta com detalhes do tratamento._x005F_x000D_
_x005F_x000D_
Uma dica: pelo Smartphone talvez você não consiga consultar os anexos disponibilizados. Isto pode acontecer devido à funcionalidade que varia de aparelho para aparelho, mas pelo computador ou Notebook o acesso ao anexo é garantido._x005F_x000D_
_x005F_x000D_
Peço que avalie. Sua opinião é importante e contribuirá para qualidade do meu atendimento"	"
				Resolvido"
309	Uber	 28/04/2021	MG	Contagem	"
				Fiz um pedido em um restaurante que se chama Contato Social, e deu um valor de R$ 40,90(se não me engano) e não constava taxa de entrega, e foi aplicado um cupom de R$ 7,00 de desconto . E após finalizar a compra para pagamento em dinheiro, constou  o valor de R$45,80. Ao ver este valor, entrei em contato imediatamente no chat do uber eats e solicitei o cancelamento do pedido. Porém estão me cobrando uma taxa no valor do pedido. Não concordo em pagar, pois não tinha nenhum minuto que o pedido havia sido feito. Conversei com a atende Lidja, pedindo o cancelamento dessa taxa no mesmo valor do pedido. Ela disse que não teria como cancelar essa taxa. Não concordo em pagar uma taxa nesse valor, pois não recebi nada e nem deu tempo de ser preparado o pedido."	"
				Respondemos sua reclamação encaminhada ao Consumidor.gov. _x005F_x000D_
_x005F_x000D_
Agradecemos por entrar em contato conosco, ressaltamos que você também pode entrar em contato com o nosso suporte diretamente pelo próprio aplicativo, ou através do site help.uber.com._x005F_x000D_
_x005F_x000D_
Gratos, equipe UBER._x005F_x000D_
"	"
				Resolvido"
310	Avon	 23/04/2021	MG	Caeté	"
				Boa noite estou com meu nome negativado na avom e eu nao reconheço a divida nunca fiz contrato na c_x005F_x000D_
Avon nao estou entendendo o porquê o meu nome da negativaçao nao fiz plano nenhum da claro,e se nao resolver vou levar na Anatel e na justiças,já tentei por varias vezes nao tive bom recurso ate paguei uma parcela mas so que nem assim a avon foi justa com migo,e fora que ta com un juros abusivo"	"
				Prezado(a),_x005F_x000D_
_x005F_x000D_
Estamos aguardando seu retorno para prosseguir com a análise da reclamação._x005F_x000D_
Para mais detalhes, acesse o arquivo anexo._x005F_x000D_
Pedimos que não avalie a reclamação antes da resolução. Ressaltamos que ao avaliar o atendimento você finaliza a interação com a empresa e _x005F_x000D_
ficamos impossibilitados de prosseguir com as tratativas._x005F_x000D_
_x005F_x000D_
Qualquer dúvida estou por aqui. Conte sempre comigo!_x005F_x000D_
_x005F_x000D_
Obrigada,_x005F_x000D_
Equipe de Relacionamento - Avon Cosméticos_x005F_x000D_
Serviço de Atendimento Avon: 0800 708 2866 - www.avon.com.br_x005F_x000D_
"	"
				Resolvido"
311	Uber	 11/04/2021	MG	Belo Horizonte	"
				Prezados, tentei comprar uma refeição pelo aplicativo Uber - pratos, porém não deu certo. quando realizei o pedido e pagamento o sistema travou. Refiz o pedido e travou novamente. Com isso, fiquei incomodado e comprei a refeição em outro local. Percebi que na minha fatura consta a cobrança duplicada da refeição que não foi realizada, ocorreu no dia 10 de abril no valor de R$98,04.  Como veio duplicado o valor, a bandeira do cartão estornou um valor porém a segunda tentativa permanece em minha fatura. Liguei para o 0800 de vocês e me informaram que o atendimento seria via https://help.uber.com/ mais não obtive sucesso no contato. Deixo em anexo um print da minha fatura. Aguardo retorno de vocês para solução da questão."	"
				Respondemos sua reclamação encaminhada ao Consumidor.gov. _x005F_x000D_
_x005F_x000D_
Agradecemos por entrar em contato conosco, ressaltamos que você também pode entrar em contato com o nosso suporte diretamente pelo próprio aplicativo, ou através do site help.uber.com._x005F_x000D_
_x005F_x000D_
Gratos, equipe UBER._x005F_x000D_
"	"
				Resolvido"
312	Azul Linhas Aéreas	 03/05/2021	MG	Montes Claros	"
				No dia 24/01/2021 fiz uma compra de passagem aérea por pontos no app azul. Após realizar a compra e também a aquisição de 3 malas de 23kg no valor 290,00 pelo meu cartão de crédito o sistema travou e não consegui mais realizar o compra. Imediatamente liguei para a Azul no telefone 4003 1141 expliquei o acontecido e fiz a compra via telefone gerando um novo gerando nova reserva BHDLKT onde ocorreu o desconto nos meus pontos. Para minha surpresa quando verifiquei o meu e-mail havia 2 cobranças. Liguei novamente e pedi o cancelamento através do protocolo AZ104584612 e fui informada que em 60 dias no máximo aconteceria o estorno, mas já paguei as 4 parcelas e até hoje nada de estorno"	"
				Olá Maria,_x005F_x000D_
_x005F_x000D_
Em atenção à reclamação registrada através do protocolo 2021.05/XXX.XXX.XXX-XX, informo que, a resposta consta na carta em anexo. Caso esteja acessando esta plataforma através de seu aparelho celular, solicito que ative a rotação automática e visualize a página com o aparelho na horizontal ou puxe a página para a esquerda, a fim de visualizar o anexo._x005F_x000D_
_x005F_x000D_
Observação: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma, caso não consiga visualizar o anexo através do seu aparelho celular, oriento acessar a resposta através do computador/Tablet._x005F_x000D_
_x005F_x000D_
Qualquer dificuldade em visualizar o anexo ou dúvida na solução apresentada, você pode me contatar utilizando a opção “Interagir com Fornecedor”, essa opção fica disponível no site até que você avalie a nossa resposta, ou ainda, através dos canais exclusivos informados na carta em anexo._x005F_x000D_
_x005F_x000D_
Reforçamos que após a publicação desta resposta, você tem a possibilidade de se comunicar conosco por meio do botão “interagir com o fornecedor”, sem a necessidade de registrar uma nova manifestação sobre o mesmo assunto caso ocorra algum desdobramento inesperado sobre a solução oferecida._x005F_x000D_
_x005F_x000D_
Permanecemos à disposição para demais esclarecimentos, em nosso canal de atendimento SAC (serviço de atendimento ao cliente) 0800 884 4040, Central de Vendas XXXXX-X118 (capitais e regiões metropolitanas) e 0800 887 1118 (demais localidades), o atendimento é 08h00 as 20h00 todos os dias. Ou pelo chat no link https://chatbot.azure.voeazul.com.br/azul-bot-b2c/index.html. _x005F_x000D_
_x005F_x000D_
O atendimento é realizado 24 horas todos os dias._x005F_x000D_
_x005F_x000D_
Desejo uma ótima semana!_x005F_x000D_
_x005F_x000D_
###N;P;T;D;P;5300###_x005F_x000D_
_x005F_x000D_
Att,_x005F_x000D_
Matheus Maciel / CRC - Central de Relacionamento com o Cliente_x005F_x000D_
"	"
				Resolvido"
313	Oi Fixo	 16/04/2021	MG	Lagoa Santa	"
				Sou cliente da OI TV há anos e a contratação de tal serviço se deu mediante oferta VITALÍCIA de gratuidade integral do ponto adicional. Para meu espanto, na conta com vencimento em 19/04/21, paga, antecipadamente, no dia 15/04/21, como todas as outras do meu contrato, me foi cobrado valor pelo ponto adicional, importando em ALTERAÇÃO LESIVA E NÃO ANUÍDA no contrato de prestação de serviços que firmei com a OI. Tentei dois contatos, sem sucesso, na Central de Atendimento OI, no dia 13/04/21, onde duas atendentes diferentes desligaram a ligação sem resolução do meu problema (protocolos acima). NÃO CONCORDO COM NENHUMA ALTERAÇÃO NO PLANO E NOS VALORES QUE CONTRATEI e solicito imediatas providências de readequação da conta para manter a isenção do ponto adicional TV, requerendo, ainda, a restituição do valor pago a maior, em 15/04/21, referente a tal cobrança indevida, sob pena de adoção das medidas judiciais cabíveis, além do cancelamento do contrato. Por oportuno,  expresso minha indignação face a qualidade dos serviços prestados pela OI, além de repúdio ao despreparo de seus atendentes, relatando que, por inúmeras vezes num mesmo mês, tenho meu sinal de TV interrompido, por razões que me são completamente alheias, sem nenhuma redução em minhas faturas. Aguardo providências para resolução"	"
				Conforme contato realizado no dia 26/04/2021, sua solicitação foi atendida e devidamente esclarecida. Em anexo segue carta com detalhes do tratamento._x005F_x000D_
_x005F_x000D_
 _x005F_x000D_
_x005F_x000D_
Uma dica: pelo Smartphone talvez você não consiga consultar os anexos disponibilizados. Isto pode acontecer devido à funcionalidade que varia de aparelho para aparelho, mas pelo computador ou Notebook o acesso ao anexo é garantido._x005F_x000D_
_x005F_x000D_
 _x005F_x000D_
_x005F_x000D_
Peço que avalie. Sua opinião é importante e contribuirá para qualidade do meu atendimento”_x005F_x000D_
_x005F_x000D_
Lembramos que a avaliação aqui disponível se refere a cordialidade, rapidez e clareza de informações com que você foi atendido nesse canal._x005F_x000D_
_x005F_x000D_
 _x005F_x000D_
_x005F_x000D_
Caso haja alguma dúvida, discordância ou questionamento, gentileza utilizar o botão ""Interagir com o Fornecedor” antes de executar qualquer ação._x005F_x000D_
_x005F_x000D_
 _x005F_x000D_
_x005F_x000D_
Desde já agradeço !"	"
				Não Resolvido"
314	GA.MA Italy	 12/04/2021	MG	Ribeirão das Neves	"
				Bom dia._x005F_x000D_
Realizei uma compra de uma escova rotativa em 15/08/2020 e em menos de 2 meses ela veio a apresentar defeitos. Entrei em contato com a marca e me orientaram a mandar para a assistência técnica, na qual o aparelho permaneceu por 2 semanas. E ao realizar o teste permanecia com o mesmo defeito, então mandei e-mail para a gama italy e realizei a postagem do produto no dia 31/12/2020 e fiquei no aguardo ada substituição por 4 meses, quando me mandaram outra também estava com defeitos, informei a central novamente. Então realizei a postagem novamente, com mais ou menos 15 dias me enviaram outra que na qual também estava com defeito. Então com todo esse cansaço pedi o reembolso do dinheiro. Me informaram que só vão me devolver o valor que paguei no produto sem o frete. Acho isso tudo um absurdo, pois quando eu comprei estava com um valor bem acessível e agora com o valor que eles querem me devolver não consigo comprar outra. Gostaria que pudessem me ajudar."	"
				Bom dia Senhora Pauline. _x005F_x000D_
_x005F_x000D_
Nossa! lamentamos muito pelo que aconteceu com o seu produto, mas não se preocupe que iremos ajuda-la da melhor forma possível e agradeço pela confiança. _x005F_x000D_
_x005F_x000D_
Encaminhamos em seu e-mail todas as instruções necessárias para solucionar este caso com a maior brevidade possível. Por favor, pedimos a gentileza de verificar e esperamos seu parecer para darmos continuidade na tratativa._x005F_x000D_
_x005F_x000D_
A GA.MA ITALY agradece seu contato, e permanece à disposição para quaisquer outros esclarecimentos a partir dos nossos canais de atendimento._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
SAC - Serviço de Atendimento ao Consumidor_x005F_x000D_
Telefone: 0800 724 4262"	"
				Resolvido"
315	Claro Celular	 03/05/2021	MG	Contagem	"
				Estou tentando resgatar minha linha com novo chip da linha 82 99422 8888, no meu novo estado que é Minas Gerais. A central de atendimento sempre me orienta a ir na loja Claro comprar um chip e resgatar, mas quando vou na loja Claro é negado devido a ser uma linha de ddd diferente."	"
				""Prezado(a) Sr(a). Jonatan, Em atenção à sua reclamação verifique o """"ANEXO"""" ao lado da opção """"DETALHES"""" a carta resposta contendo todas as informações de tratamento. Observação: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma, caso não consiga visualizar o anexo através do seu aparelho celular, orientamos acessar a resposta através do computador/Tablet. Qualquer dificuldade em visualizar o anexo ou dúvida na solução apresentada, você poderá nos contatar utilizando a opção “Interagir com Fornecedor”, ou ainda, através dos canais exclusivos informados na carta em anexo. Atenciosamente, SHESNON"""	"
				Não Resolvido"
316	Serasa Experian 	 26/04/2021	MG	Ibirit�	"
				Desejo que meus dados de consultas do CPF sejam excluídos."	"
				Oi, William. Tudo bem?

 Acabamos de responder a sua solicitação. Por favor, acesse o campo ""Interagir com o fornecedor"" e confira a resposta.


Conte com o nosso apoio,
Equipe Serasa Experian."	"
				Resolvido"
317	BRB - Banco de Brasília	 30/04/2021	MG	Uberlândia	"
				ESTOU TENTANDO ALTERAR MEU TEL PARA NOVO E UM ROLO E SOLICITAR AUMENTO DE LIMITE DO CARTAO FINAL 4021"	"
				Senhor(a) cliente,_x005F_x000D_
_x005F_x000D_
Segue em anexo a resposta a sua demanda._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
_x005F_x000D_
OUVIDORIA BRB"	"
				Não Resolvido"
318	Caixa Econômica Federal	 12/05/2021	MG	Contagem	"
				NO MÊS DE ABRIL, SOLICITEI O CANCELAMENTO DO SERVIÇO DE DEBITO CESTA DA CAIXA ECONÔMICA FEDERAL, A ATENDENTE  ME PASSOU O PASSO A PASSO PARA FAZER O CANCELAMENTO ONLINE, INFORMANDO QUE APÓS O CANCELAMENTO NÃO SERIA MAIS COBRADO O SERVIÇO. ENTRETANTO NESSE MÊS, EXATAMENTE NO DIA 10/05/2021, A CAIXA DESCONTOU O VALOR DO SERVIÇO DA MINHA CONTA CORRENTE (R$28,90 - VINTE E OITO REAIS E NOVENTA CENTAVOS), MESMO COM O CANCELAMENTO DO SERVIÇO, TENTEI CONTATO TELEFÔNICO COM A CAIXA ECONÔMICA FEDERAL, MAS NÃO OBTIVE SUCESSO, POIS A CAIXA INFORMA QUE TODOS OS ATENDENTES ESTAVAM OCUPADOS E APÓS ESPERAR ATENDIMENTO A LIGAÇÃO ERA INTERROMPIDA PELA CAIXA."	"
				Prezado(a) senhor(a),_x005F_x000D_
_x005F_x000D_
Informamos a atualização do seu pedido. Acesse a resposta na interação anterior._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
_x005F_x000D_
CAIXA"	"
				Não Resolvido"
319	Serasa Experian 	 26/04/2021	MG	Ribeirão das Neves	"
				Limpar historico do cpf pos esta me prejudicando"	"
				Oi, eduardo. Tudo bem?

 Acabamos de responder a sua solicitação. Por favor, acesse o campo ""Interagir com o fornecedor"" e confira a resposta.


Conte com o nosso apoio,
Equipe Serasa Experian."	"
				Não Resolvido"
